Employee ID,Gender,Tenure,Department,Job Role,Absenteeism Records,Health Survey Responses,Wellness Program Participation
3501,Female,11,Marketing,Coordinator,9,5,False
3502,Non-Binary,20,HR,Analyst,10,3,True
3503,Non-Binary,20,Engineering,Executive,0,10,False
3504,Male,21,Marketing,Coordinator,0,10,True
3505,Non-Binary,18,HR,Executive,10,6,False
3506,Female,10,Sales,Coordinator,11,4,False
3507,Non-Binary,34,Finance,Analyst,0,9,False
3508,Male,26,Finance,Developer,4,7,False
3509,Male,30,Finance,Executive,12,4,False
3510,Female,9,HR,Analyst,7,6,True
3511,Female,31,Finance,Executive,15,2,False
3512,Non-Binary,4,Marketing,Analyst,11,3,True
3513,Non-Binary,6,Sales,Coordinator,6,7,True
3514,Male,14,Finance,Analyst,9,4,False
3515,Female,4,HR,Coordinator,0,10,False
3516,Female,26,Sales,Developer,5,7,False
3517,Female,39,Finance,Coordinator,0,9,False
3518,Non-Binary,17,Engineering,Manager,7,5,False
3519,Female,19,Finance,Developer,16,1,False
3520,Male,6,Marketing,Analyst,11,5,True
3521,Male,29,Sales,Analyst,6,6,True
3522,Non-Binary,11,Marketing,Manager,16,2,False
3523,Non-Binary,16,Engineering,Analyst,3,8,False
3524,Female,30,Engineering,Developer,12,2,True
3525,Non-Binary,25,Marketing,Developer,0,9,True
3526,Male,11,Sales,Coordinator,13,2,True
3527,Female,7,Engineering,Executive,16,3,False
3528,Male,26,Engineering,Analyst,0,8,True
3529,Female,22,Finance,Manager,6,6,False
3530,Non-Binary,25,HR,Developer,19,1,False
3531,Female,19,Engineering,Developer,11,4,True
3532,Female,31,Sales,Developer,6,5,True
3533,Male,26,Sales,Executive,15,3,True
3534,Male,36,Finance,Executive,17,1,False
3535,Female,23,Sales,Analyst,11,3,False
3536,Non-Binary,13,Finance,Manager,2,9,True
3537,Non-Binary,25,Engineering,Executive,16,2,False
3538,Male,2,Engineering,Coordinator,15,1,True
3539,Non-Binary,2,Engineering,Executive,6,7,False
3540,Male,16,Engineering,Developer,2,7,True
3541,Non-Binary,9,HR,Manager,8,5,False
3542,Female,28,HR,Analyst,17,2,True
3543,Male,13,Engineering,Executive,20,1,False
3544,Male,35,Sales,Developer,7,5,False
3545,Female,13,Finance,Coordinator,0,10,False
3546,Male,31,Marketing,Coordinator,10,4,True
3547,Non-Binary,21,Finance,Analyst,2,9,False
3548,Non-Binary,32,Marketing,Analyst,8,5,False
3549,Male,34,Marketing,Executive,0,10,True
3550,Non-Binary,8,Engineering,Analyst,16,2,True
3551,Male,2,Marketing,Developer,13,4,False
3552,Female,38,Engineering,Developer,3,9,False
3553,Male,32,HR,Developer,3,8,True
3554,Female,28,Sales,Executive,15,3,False
3555,Non-Binary,37,Marketing,Executive,5,8,False
3556,Female,1,Sales,Analyst,11,2,True
3557,Non-Binary,10,Engineering,Executive,10,3,True
3558,Male,4,Marketing,Developer,8,5,True
3559,Non-Binary,35,Finance,Manager,2,10,False
3560,Male,10,HR,Developer,0,10,False
3561,Male,11,HR,Manager,3,8,True
3562,Female,14,Marketing,Analyst,14,1,True
3563,Female,38,HR,Coordinator,12,4,False
3564,Female,12,Finance,Executive,18,1,True
3565,Female,17,Sales,Executive,18,1,False
3566,Non-Binary,16,Finance,Developer,9,5,True
3567,Non-Binary,35,HR,Developer,7,6,True
3568,Non-Binary,2,Sales,Manager,18,1,False
3569,Male,11,Finance,Executive,10,6,False
3570,Non-Binary,3,Engineering,Analyst,9,5,True
3571,Non-Binary,29,Engineering,Developer,11,4,False
3572,Non-Binary,18,Sales,Executive,0,10,False
3573,Female,20,Sales,Coordinator,10,5,True
3574,Non-Binary,14,Sales,Manager,2,8,False
3575,Male,34,Engineering,Developer,2,9,False
3576,Female,31,Finance,Developer,17,2,False
3577,Male,18,Sales,Analyst,11,6,False
3578,Non-Binary,30,Engineering,Developer,12,3,True
3579,Female,25,Sales,Executive,16,2,True
3580,Male,19,Sales,Executive,16,1,True
3581,Non-Binary,8,Sales,Executive,9,4,True
3582,Male,28,Engineering,Coordinator,7,8,True
3583,Male,8,Finance,Coordinator,11,3,False
3584,Male,31,Engineering,Developer,15,5,False
3585,Non-Binary,3,Engineering,Coordinator,3,10,False
3586,Non-Binary,3,Sales,Coordinator,6,5,True
3587,Male,22,Marketing,Analyst,9,5,True
3588,Female,17,Marketing,Coordinator,0,9,True
3589,Female,36,Marketing,Manager,5,8,False
3590,Non-Binary,17,Engineering,Manager,4,8,False
3591,Non-Binary,14,Sales,Manager,19,1,False
3592,Non-Binary,9,Marketing,Developer,16,1,True
3593,Non-Binary,30,HR,Executive,15,2,True
3594,Non-Binary,21,HR,Analyst,4,8,False
3595,Female,12,HR,Developer,0,10,False
3596,Non-Binary,37,Finance,Executive,20,1,False
3597,Male,32,Sales,Analyst,10,4,True
3598,Male,11,Engineering,Analyst,0,9,True
3599,Female,20,Engineering,Analyst,14,2,False
3600,Male,35,Sales,Manager,10,3,False
3601,Female,11,Finance,Manager,4,6,True
3602,Female,8,Sales,Manager,1,10,False
3603,Male,4,Finance,Analyst,12,3,False
3604,Non-Binary,27,Marketing,Analyst,12,4,True
3605,Male,38,Marketing,Manager,5,9,False
3606,Male,30,Finance,Analyst,3,9,False
3607,Female,27,Sales,Manager,0,10,False
3608,Male,21,Marketing,Manager,9,5,True
3609,Female,20,Sales,Manager,8,7,False
3610,Non-Binary,4,Marketing,Executive,2,9,False
3611,Non-Binary,11,Sales,Analyst,4,8,True
3612,Non-Binary,13,Sales,Developer,4,7,False
3613,Male,9,HR,Manager,2,8,False
3614,Female,4,Finance,Developer,7,5,True
3615,Non-Binary,12,Engineering,Executive,9,5,False
3616,Female,9,Finance,Analyst,9,5,False
3617,Female,13,Sales,Manager,20,1,False
3618,Non-Binary,26,Sales,Manager,1,6,True
3619,Non-Binary,38,Finance,Manager,9,5,False
3620,Female,13,Sales,Developer,3,8,True
3621,Non-Binary,39,Marketing,Executive,3,8,True
3622,Female,28,Sales,Analyst,13,2,True
3623,Female,19,Finance,Executive,10,6,True
3624,Non-Binary,24,Finance,Manager,0,10,True
3625,Male,19,Finance,Executive,0,10,True
3626,Non-Binary,13,HR,Developer,5,6,True
3627,Male,13,HR,Coordinator,13,3,False
3628,Female,28,HR,Coordinator,20,1,False
3629,Female,2,HR,Analyst,5,7,True
3630,Male,10,HR,Analyst,0,10,False
3631,Female,22,HR,Executive,11,5,False
3632,Male,13,HR,Analyst,0,10,False
3633,Male,9,Finance,Developer,8,5,True
3634,Female,33,Engineering,Manager,7,8,False
3635,Male,14,HR,Manager,8,5,True
3636,Non-Binary,20,Finance,Executive,6,5,True
3637,Non-Binary,15,Engineering,Manager,16,1,False
3638,Female,32,HR,Executive,16,2,True
3639,Female,33,Engineering,Analyst,5,5,True
3640,Male,17,Engineering,Analyst,3,7,True
3641,Male,24,Marketing,Developer,14,3,False
3642,Male,30,Sales,Manager,18,1,False
3643,Male,13,Marketing,Developer,18,2,False
3644,Non-Binary,16,Engineering,Coordinator,7,3,True
3645,Non-Binary,2,Finance,Developer,2,9,False
3646,Female,17,HR,Executive,3,8,False
3647,Male,32,Sales,Executive,14,4,False
3648,Male,8,HR,Developer,2,8,True
3649,Female,3,Finance,Analyst,0,9,True
3650,Male,12,Sales,Coordinator,13,3,False
3651,Male,20,Marketing,Developer,4,6,True
3652,Male,16,Engineering,Analyst,2,8,False
3653,Male,14,Finance,Developer,0,10,False
3654,Male,16,Engineering,Manager,8,7,True
3655,Female,33,Engineering,Executive,0,9,True
3656,Male,30,HR,Manager,3,7,True
3657,Female,12,Finance,Manager,15,1,True
3658,Male,15,Engineering,Coordinator,0,9,True
3659,Non-Binary,18,Marketing,Analyst,11,5,True
3660,Non-Binary,28,Sales,Executive,6,6,False
3661,Non-Binary,23,Finance,Manager,20,2,False
3662,Non-Binary,14,HR,Executive,15,2,True
3663,Female,30,Finance,Analyst,8,4,True
3664,Female,33,HR,Developer,10,4,False
3665,Male,15,Sales,Manager,6,5,False
3666,Non-Binary,7,Marketing,Analyst,4,7,True
3667,Female,15,Engineering,Executive,18,1,True
3668,Male,38,Finance,Analyst,0,10,False
3669,Male,11,HR,Developer,13,4,False
3670,Female,29,Sales,Analyst,2,9,False
3671,Non-Binary,31,Engineering,Executive,6,8,False
3672,Male,25,Sales,Manager,12,3,False
3673,Non-Binary,24,Marketing,Manager,8,6,True
3674,Non-Binary,19,Engineering,Coordinator,5,9,False
3675,Non-Binary,2,Engineering,Executive,8,8,True
3676,Male,22,Engineering,Coordinator,8,7,False
3677,Non-Binary,20,HR,Coordinator,5,7,True
3678,Male,33,Engineering,Developer,16,1,False
3679,Non-Binary,8,Sales,Executive,6,5,True
3680,Male,25,HR,Manager,5,7,False
3681,Non-Binary,9,Engineering,Executive,17,2,True
3682,Female,34,Sales,Developer,6,6,False
3683,Non-Binary,23,Sales,Executive,14,2,True
3684,Non-Binary,5,Finance,Executive,14,3,True
3685,Male,25,Sales,Coordinator,10,1,True
3686,Male,8,Marketing,Executive,10,3,True
3687,Non-Binary,16,Engineering,Coordinator,9,7,False
3688,Female,15,Engineering,Coordinator,12,5,False
3689,Female,1,Engineering,Analyst,13,4,True
3690,Male,22,Sales,Developer,2,8,False
3691,Female,3,Sales,Coordinator,4,8,True
3692,Non-Binary,38,Engineering,Executive,16,1,False
3693,Male,14,HR,Coordinator,2,9,False
3694,Non-Binary,36,HR,Coordinator,2,9,True
3695,Male,18,Marketing,Coordinator,17,2,False
3696,Male,18,Finance,Manager,15,2,True
3697,Male,3,Marketing,Manager,3,8,False
3698,Male,10,Engineering,Manager,4,6,False
3699,Female,39,Engineering,Manager,14,3,False
3700,Non-Binary,1,Engineering,Analyst,9,2,True
3701,Non-Binary,27,Finance,Coordinator,11,5,False
3702,Non-Binary,27,Sales,Analyst,0,8,True
3703,Male,11,Finance,Executive,6,6,True
3704,Female,5,Marketing,Developer,12,3,False
3705,Non-Binary,7,Sales,Analyst,2,9,True
3706,Female,19,Sales,Manager,2,8,False
3707,Male,29,Marketing,Manager,0,10,True
3708,Non-Binary,15,Sales,Executive,8,6,False
3709,Female,35,HR,Coordinator,17,1,True
3710,Male,37,Marketing,Developer,15,2,True
3711,Female,12,Marketing,Analyst,8,4,True
3712,Non-Binary,30,HR,Coordinator,12,2,True
3713,Non-Binary,20,Finance,Coordinator,16,3,False
3714,Male,37,Finance,Analyst,0,8,False
3715,Male,3,Finance,Analyst,5,9,True
3716,Male,9,Sales,Analyst,6,6,True
3717,Female,39,HR,Analyst,9,4,True
3718,Female,26,Marketing,Manager,15,2,True
3719,Female,2,Marketing,Coordinator,4,7,False
3720,Male,23,Marketing,Coordinator,0,10,False
3721,Non-Binary,23,Sales,Manager,8,7,False
3722,Non-Binary,21,Sales,Coordinator,0,10,True
3723,Female,16,Finance,Analyst,2,9,False
3724,Female,9,Sales,Developer,11,5,False
3725,Non-Binary,13,Finance,Coordinator,0,10,True
3726,Non-Binary,28,Finance,Developer,13,4,False
3727,Female,27,Marketing,Developer,0,10,True
3728,Female,17,Sales,Manager,9,6,True
3729,Non-Binary,38,Finance,Executive,14,2,True
3730,Male,36,HR,Coordinator,14,2,True
3731,Female,1,HR,Manager,0,9,True
3732,Non-Binary,18,Sales,Manager,5,7,True
3733,Non-Binary,9,Marketing,Developer,6,7,True
3734,Non-Binary,13,Marketing,Coordinator,8,5,False
3735,Non-Binary,15,Finance,Manager,5,7,False
3736,Male,4,Sales,Analyst,1,9,True
3737,Non-Binary,33,HR,Manager,0,10,False
3738,Female,24,Finance,Analyst,9,5,False
3739,Male,36,Finance,Executive,1,9,False
3740,Non-Binary,10,Engineering,Analyst,18,1,True
3741,Male,36,Sales,Analyst,15,3,False
3742,Female,20,Finance,Developer,4,7,True
3743,Non-Binary,11,HR,Manager,13,4,True
3744,Female,12,Engineering,Executive,12,2,True
3745,Non-Binary,18,HR,Manager,13,3,True
3746,Non-Binary,30,Marketing,Analyst,5,7,True
3747,Non-Binary,37,Engineering,Analyst,0,8,True
3748,Non-Binary,20,Engineering,Manager,2,9,True
3749,Non-Binary,25,Finance,Executive,9,6,False
3750,Male,12,Marketing,Executive,1,10,False
3751,Non-Binary,21,Finance,Developer,0,9,True
3752,Non-Binary,25,Sales,Analyst,13,4,False
3753,Male,11,HR,Analyst,8,5,False
3754,Male,9,HR,Developer,14,1,True
3755,Male,25,Finance,Manager,1,9,False
3756,Male,35,HR,Analyst,2,9,True
3757,Male,32,HR,Manager,4,9,False
3758,Male,14,Sales,Executive,13,3,True
3759,Non-Binary,1,Marketing,Coordinator,0,10,True
3760,Non-Binary,17,Engineering,Developer,2,10,False
3761,Female,25,Finance,Analyst,0,10,True
3762,Non-Binary,8,Finance,Developer,2,8,False
3763,Non-Binary,5,Sales,Executive,15,3,True
3764,Male,5,Sales,Executive,5,6,True
3765,Male,35,Engineering,Executive,11,5,False
3766,Non-Binary,19,Marketing,Executive,6,8,False
3767,Female,23,Finance,Coordinator,14,3,False
3768,Male,9,Sales,Manager,17,1,True
3769,Non-Binary,30,Finance,Manager,5,9,False
3770,Non-Binary,16,HR,Coordinator,0,10,True
3771,Female,33,Finance,Manager,0,9,False
3772,Female,2,Marketing,Executive,15,3,False
3773,Male,14,Marketing,Manager,15,2,False
3774,Female,1,Finance,Developer,13,4,False
3775,Non-Binary,26,HR,Manager,3,8,False
3776,Non-Binary,25,Marketing,Developer,8,6,True
3777,Female,16,Sales,Analyst,0,10,True
3778,Female,15,Finance,Developer,19,1,False
3779,Female,26,HR,Developer,2,8,False
3780,Female,16,Sales,Executive,11,5,False
3781,Male,14,Finance,Executive,11,6,True
3782,Female,29,HR,Executive,6,5,True
3783,Male,24,Sales,Developer,0,10,False
3784,Non-Binary,15,Marketing,Coordinator,8,5,True
3785,Female,19,Finance,Executive,13,3,True
3786,Male,8,Finance,Executive,7,4,False
3787,Female,34,Marketing,Developer,9,5,True
3788,Non-Binary,2,Engineering,Analyst,14,2,True
3789,Non-Binary,27,Sales,Analyst,6,6,True
3790,Non-Binary,10,Marketing,Manager,15,2,True
3791,Female,35,Finance,Analyst,12,4,False
3792,Female,23,Sales,Executive,17,1,True
3793,Male,8,Sales,Coordinator,7,4,True
3794,Non-Binary,28,Engineering,Manager,4,7,True
3795,Female,23,Finance,Coordinator,3,8,False
3796,Non-Binary,4,HR,Coordinator,17,2,False
3797,Non-Binary,14,Engineering,Executive,12,3,False
3798,Male,29,Engineering,Developer,18,1,False
3799,Male,1,HR,Developer,9,7,False
3800,Male,4,HR,Developer,6,4,False
3801,Male,32,Engineering,Analyst,0,10,False
3802,Non-Binary,33,Sales,Developer,0,8,True
3803,Male,26,Marketing,Executive,8,5,True
3804,Male,17,Marketing,Analyst,1,9,True
3805,Male,39,Engineering,Developer,4,6,True
3806,Male,23,Sales,Coordinator,1,10,False
3807,Non-Binary,32,HR,Executive,17,2,True
3808,Male,15,Engineering,Executive,17,1,True
3809,Non-Binary,13,Finance,Manager,16,1,False
3810,Female,2,Sales,Executive,2,9,True
3811,Non-Binary,19,Finance,Coordinator,20,1,False
3812,Non-Binary,24,Finance,Executive,11,3,False
3813,Male,24,Engineering,Manager,17,2,True
3814,Female,11,Sales,Executive,7,4,True
3815,Female,22,Finance,Executive,14,1,False
3816,Female,15,Sales,Manager,13,1,True
3817,Female,10,Marketing,Executive,11,4,False
3818,Non-Binary,27,Finance,Analyst,12,4,True
3819,Female,9,Finance,Executive,0,7,True
3820,Non-Binary,28,Sales,Developer,3,8,True
3821,Non-Binary,1,Marketing,Developer,3,8,False
3822,Non-Binary,17,Finance,Analyst,1,8,False
3823,Female,31,Engineering,Executive,1,9,True
3824,Male,10,Sales,Coordinator,16,1,True
3825,Male,37,Sales,Executive,6,9,False
3826,Female,29,Finance,Developer,0,10,False
3827,Male,18,Marketing,Manager,4,8,False
3828,Male,38,Finance,Analyst,19,1,False
3829,Non-Binary,39,HR,Manager,7,7,True
3830,Non-Binary,6,Finance,Coordinator,4,9,False
3831,Female,12,HR,Executive,13,4,False
3832,Female,14,Engineering,Coordinator,4,9,False
3833,Male,10,Sales,Manager,20,1,False
3834,Non-Binary,20,Sales,Executive,1,9,True
3835,Female,15,Marketing,Coordinator,5,6,True
3836,Female,31,Finance,Developer,13,4,True
3837,Female,7,Engineering,Developer,9,5,False
3838,Female,10,HR,Analyst,6,7,False
3839,Female,10,Marketing,Developer,0,10,True
3840,Female,39,Engineering,Developer,11,4,True
3841,Male,28,Engineering,Manager,6,8,False
3842,Non-Binary,30,HR,Developer,13,3,False
3843,Non-Binary,37,HR,Developer,12,2,True
3844,Female,3,Sales,Manager,20,1,False
3845,Non-Binary,15,Finance,Developer,9,6,True
3846,Non-Binary,21,Marketing,Developer,19,2,False
3847,Non-Binary,37,Finance,Analyst,3,8,True
3848,Female,12,Marketing,Developer,1,10,False
3849,Female,4,Engineering,Developer,10,4,False
3850,Non-Binary,9,HR,Analyst,3,9,False
3851,Non-Binary,39,HR,Manager,14,4,True
3852,Female,28,Engineering,Developer,10,4,False
3853,Male,23,Engineering,Coordinator,1,8,False
3854,Non-Binary,22,Marketing,Manager,4,8,False
3855,Male,24,Engineering,Manager,9,5,True
3856,Non-Binary,26,Marketing,Developer,14,3,False
3857,Male,30,Finance,Analyst,17,2,True
3858,Male,33,HR,Manager,0,9,False
3859,Male,16,HR,Analyst,0,9,True
3860,Female,22,HR,Coordinator,11,5,True
3861,Male,18,Finance,Analyst,1,8,False
3862,Male,7,Finance,Executive,4,7,True
3863,Male,26,Sales,Analyst,16,3,False
3864,Non-Binary,8,Marketing,Manager,10,5,False
3865,Male,6,Marketing,Analyst,0,9,False
3866,Non-Binary,30,Sales,Analyst,14,4,False
3867,Male,39,HR,Executive,12,3,True
3868,Male,23,Marketing,Executive,3,7,True
3869,Female,32,Marketing,Developer,5,8,True
3870,Non-Binary,22,HR,Manager,7,5,True
3871,Male,9,Engineering,Developer,0,8,True
3872,Non-Binary,31,Engineering,Executive,8,5,False
3873,Non-Binary,7,Sales,Analyst,4,9,False
3874,Female,9,Finance,Executive,5,7,True
3875,Female,13,Marketing,Coordinator,8,5,True
3876,Female,3,Marketing,Analyst,0,9,False
3877,Female,35,Sales,Developer,11,5,True
3878,Female,33,Sales,Analyst,2,8,True
3879,Female,21,Marketing,Coordinator,6,4,True
3880,Female,31,HR,Executive,0,9,True
3881,Female,34,HR,Manager,10,6,False
3882,Male,32,Finance,Manager,9,6,False
3883,Non-Binary,35,Marketing,Manager,13,3,True
3884,Female,15,Marketing,Executive,13,3,False
3885,Female,32,Marketing,Manager,9,4,True
3886,Non-Binary,6,Marketing,Coordinator,20,1,False
3887,Male,21,Sales,Executive,3,6,True
3888,Non-Binary,33,Engineering,Manager,16,1,False
3889,Non-Binary,32,Marketing,Developer,11,4,False
3890,Female,19,Engineering,Executive,2,7,False
3891,Non-Binary,33,HR,Executive,5,6,True
3892,Non-Binary,28,Finance,Analyst,1,8,False
3893,Female,31,HR,Manager,12,4,False
3894,Female,21,Marketing,Developer,0,9,True
3895,Female,34,HR,Coordinator,0,10,True
3896,Female,15,Sales,Executive,0,8,True
3897,Non-Binary,14,Engineering,Coordinator,9,5,True
3898,Non-Binary,19,Marketing,Coordinator,5,6,True
3899,Male,15,Sales,Coordinator,11,5,False
3900,Male,6,Engineering,Analyst,8,6,True
3901,Non-Binary,9,Sales,Coordinator,15,1,True
3902,Male,37,HR,Manager,10,4,False
3903,Non-Binary,20,Marketing,Manager,0,9,True
3904,Male,34,HR,Developer,15,4,True
3905,Female,38,Finance,Developer,14,2,False
3906,Male,26,Marketing,Coordinator,7,6,False
3907,Female,18,HR,Coordinator,15,2,True
3908,Female,28,Marketing,Analyst,14,3,True
3909,Female,9,Engineering,Coordinator,6,7,False
3910,Female,32,Marketing,Coordinator,14,4,True
3911,Male,6,Marketing,Coordinator,18,1,False
3912,Non-Binary,14,Engineering,Executive,1,9,False
3913,Female,28,HR,Executive,9,6,False
3914,Male,24,Marketing,Analyst,0,9,True
3915,Female,13,Sales,Analyst,14,3,True
3916,Male,12,Marketing,Manager,7,5,True
3917,Male,19,HR,Analyst,4,9,False
3918,Male,21,Engineering,Manager,8,6,True
3919,Non-Binary,27,HR,Coordinator,14,2,True
3920,Male,19,Finance,Analyst,16,1,False
3921,Male,24,Marketing,Analyst,0,9,True
3922,Non-Binary,26,Marketing,Analyst,17,1,True
3923,Non-Binary,28,Engineering,Manager,5,5,False
3924,Male,18,Marketing,Manager,17,1,False
3925,Non-Binary,36,Sales,Developer,8,5,False
3926,Female,29,Sales,Manager,10,5,True
3927,Female,17,HR,Manager,4,7,True
3928,Non-Binary,4,Engineering,Executive,2,7,True
3929,Non-Binary,29,Finance,Analyst,1,10,False
3930,Male,4,HR,Manager,13,1,True
3931,Non-Binary,10,Engineering,Analyst,2,9,True
3932,Male,25,Engineering,Analyst,18,1,True
3933,Female,31,HR,Executive,11,5,False
3934,Non-Binary,3,HR,Analyst,4,7,True
3935,Male,2,Marketing,Manager,1,8,False
3936,Male,25,Finance,Analyst,16,2,True
3937,Female,6,Sales,Developer,15,1,False
3938,Non-Binary,26,Marketing,Developer,12,4,False
3939,Female,8,Engineering,Executive,12,4,True
3940,Male,35,Finance,Manager,0,10,True
3941,Male,27,Finance,Executive,5,6,False
3942,Non-Binary,25,HR,Developer,15,1,False
3943,Male,18,Finance,Manager,19,1,True
3944,Non-Binary,1,Finance,Analyst,17,3,False
3945,Female,39,Engineering,Manager,13,5,False
3946,Non-Binary,3,Marketing,Coordinator,11,6,False
3947,Non-Binary,4,Finance,Manager,6,5,True
3948,Male,37,HR,Analyst,6,5,False
3949,Male,15,Marketing,Coordinator,3,9,True
3950,Non-Binary,8,HR,Executive,16,2,True
3951,Male,38,Finance,Manager,17,1,True
3952,Male,19,Marketing,Executive,5,6,False
3953,Male,26,Finance,Manager,2,9,False
3954,Non-Binary,39,Engineering,Developer,6,7,False
3955,Male,10,Marketing,Developer,1,8,True
3956,Non-Binary,38,HR,Analyst,6,5,True
3957,Male,14,Engineering,Developer,0,10,True
3958,Female,19,Sales,Coordinator,9,4,True
3959,Male,30,HR,Coordinator,1,6,True
3960,Male,5,Finance,Manager,11,3,True
3961,Non-Binary,31,HR,Executive,15,1,True
3962,Non-Binary,7,Sales,Coordinator,7,4,True
3963,Male,19,HR,Manager,2,9,False
3964,Female,31,Engineering,Executive,11,4,False
3965,Male,39,HR,Developer,17,1,False
3966,Male,24,Marketing,Manager,14,4,False
3967,Female,34,Sales,Executive,4,7,True
3968,Non-Binary,23,HR,Analyst,14,3,False
3969,Male,6,Sales,Analyst,0,10,True
3970,Non-Binary,38,Engineering,Coordinator,8,6,False
3971,Non-Binary,36,Marketing,Executive,16,1,True
3972,Female,27,Finance,Analyst,12,4,False
3973,Female,11,HR,Coordinator,11,3,False
3974,Non-Binary,5,Engineering,Manager,15,1,False
3975,Male,17,Sales,Manager,12,3,True
3976,Non-Binary,7,Sales,Executive,14,4,False
