Employee ID,Hours Worked,Sick Leave Taken,Project Deadlines Met,Performance Scores
5533,38,3,0.91,4.7
5534,47,9,0.73,4.1
5535,43,3,0.91,4.7
5536,38,6,0.82,4.4
5537,39,6,0.82,4.4
5538,49,6,0.82,4.4
5539,31,5,0.85,4.5
5540,32,17,0.5,3.3
5541,34,8,0.76,4.2
5542,33,8,0.76,4.2
5543,32,7,0.79,4.3
5544,48,19,0.5,3.0999999999999996
5545,39,11,0.67,3.9
5546,36,9,0.73,4.1
5547,41,12,0.64,3.8
5548,37,4,0.88,4.6
5549,34,0,1.0,5.0
5550,42,9,0.73,4.1
5551,38,8,0.76,4.2
5552,33,18,0.5,3.2
5553,31,0,1.0,5.0
5554,34,15,0.55,3.5
5555,31,8,0.76,4.2
5556,47,3,0.91,4.7
5557,35,17,0.5,3.3
5558,40,2,0.94,4.8
5559,39,0,1.0,5.0
5560,30,10,0.7,4.0
5561,31,11,0.67,3.9
5562,39,13,0.61,3.7
5563,34,4,0.88,4.6
5564,41,4,0.88,4.6
5565,48,15,0.55,3.5
5566,31,7,0.79,4.3
5567,35,15,0.55,3.5
5568,44,6,0.82,4.4
5569,37,19,0.5,3.0999999999999996
5570,45,1,0.97,4.9
5571,48,14,0.58,3.5999999999999996
5572,47,8,0.76,4.2
5573,46,2,0.94,4.8
5574,30,11,0.67,3.9
5575,40,1,0.97,4.9
5576,33,13,0.61,3.7
5577,35,1,0.97,4.9
5578,36,6,0.82,4.4
5579,37,11,0.67,3.9
5580,39,2,0.94,4.8
5581,46,9,0.73,4.1
5582,41,4,0.88,4.6
5583,37,2,0.94,4.8
5584,41,0,1.0,5.0
5585,46,10,0.7,4.0
5586,32,10,0.7,4.0
5587,43,17,0.5,3.3
5588,41,12,0.64,3.8
5589,34,6,0.82,4.4
5590,42,1,0.97,4.9
5591,40,0,1.0,5.0
5592,45,11,0.67,3.9
5593,39,10,0.7,4.0
5594,37,0,1.0,5.0
5595,35,15,0.55,3.5
5596,49,3,0.91,4.7
5597,49,13,0.61,3.7
5598,32,0,1.0,5.0
5599,49,12,0.64,3.8
5600,39,12,0.64,3.8
5601,47,3,0.91,4.7
5602,39,5,0.85,4.5
5603,42,10,0.7,4.0
5604,43,5,0.85,4.5
5605,30,13,0.61,3.7
5606,49,0,1.0,5.0
5607,44,10,0.7,4.0
5608,41,11,0.67,3.9
5609,45,15,0.55,3.5
5610,36,4,0.88,4.6
5611,43,3,0.91,4.7
5612,38,11,0.67,3.9
5613,38,11,0.67,3.9
5614,39,15,0.55,3.5
5615,38,18,0.5,3.2
5616,45,3,0.91,4.7
5617,37,1,0.97,4.9
5618,31,7,0.79,4.3
5619,47,13,0.61,3.7
5620,47,11,0.67,3.9
5621,41,14,0.58,3.5999999999999996
5622,32,13,0.61,3.7
5623,31,0,1.0,5.0
5624,35,16,0.52,3.4
5625,35,2,0.94,4.8
5626,46,8,0.76,4.2
5627,45,3,0.91,4.7
5628,42,3,0.91,4.7
5629,41,9,0.73,4.1
5630,40,5,0.85,4.5
5631,44,8,0.76,4.2
5632,46,0,1.0,5.0
5633,49,0,1.0,5.0
5634,37,14,0.58,3.5999999999999996
5635,36,10,0.7,4.0
5636,40,8,0.76,4.2
5637,37,12,0.64,3.8
5638,48,1,0.97,4.9
5639,35,7,0.79,4.3
5640,49,8,0.76,4.2
5641,48,12,0.64,3.8
5642,48,5,0.85,4.5
5643,33,9,0.73,4.1
5644,44,12,0.64,3.8
5645,46,13,0.61,3.7
5646,47,7,0.79,4.3
5647,49,9,0.73,4.1
5648,41,0,1.0,5.0
5649,39,16,0.52,3.4
5650,38,2,0.94,4.8
5651,37,3,0.91,4.7
5652,37,10,0.7,4.0
5653,40,17,0.5,3.3
5654,41,5,0.85,4.5
5655,35,9,0.73,4.1
5656,32,0,1.0,5.0
5657,44,3,0.91,4.7
5658,35,12,0.64,3.8
5659,36,17,0.5,3.3
5660,35,12,0.64,3.8
5661,31,10,0.7,4.0
5662,35,5,0.85,4.5
5663,31,9,0.73,4.1
5664,30,0,1.0,5.0
5665,44,17,0.5,3.3
5666,39,16,0.52,3.4
5667,39,13,0.61,3.7
5668,39,1,0.97,4.9
5669,34,14,0.58,3.5999999999999996
5670,33,0,1.0,5.0
5671,44,11,0.67,3.9
5672,38,1,0.97,4.9
5673,45,4,0.88,4.6
5674,38,4,0.88,4.6
5675,48,16,0.52,3.4
5676,43,10,0.7,4.0
5677,41,3,0.91,4.7
5678,41,19,0.5,3.0999999999999996
5679,32,9,0.73,4.1
5680,48,0,1.0,5.0
5681,40,4,0.88,4.6
5682,34,15,0.55,3.5
5683,35,0,1.0,5.0
5684,35,0,1.0,5.0
5685,48,0,1.0,5.0
5686,43,14,0.58,3.5999999999999996
5687,45,16,0.52,3.4
5688,41,13,0.61,3.7
5689,47,0,1.0,5.0
5690,42,20,0.5,3.0
5691,49,8,0.76,4.2
5692,38,11,0.67,3.9
5693,47,15,0.55,3.5
5694,33,17,0.5,3.3
5695,40,0,1.0,5.0
5696,47,6,0.82,4.4
5697,32,14,0.58,3.5999999999999996
5698,33,15,0.55,3.5
5699,38,5,0.85,4.5
5700,42,17,0.5,3.3
5701,44,17,0.5,3.3
5702,39,0,1.0,5.0
5703,38,5,0.85,4.5
5704,45,8,0.76,4.2
5705,45,7,0.79,4.3
5706,42,17,0.5,3.3
5707,34,2,0.94,4.8
5708,39,1,0.97,4.9
5709,30,0,1.0,5.0
5710,32,4,0.88,4.6
5711,32,4,0.88,4.6
5712,39,1,0.97,4.9
5713,46,13,0.61,3.7
5714,47,3,0.91,4.7
5715,42,11,0.67,3.9
5716,31,8,0.76,4.2
5717,45,8,0.76,4.2
5718,33,16,0.52,3.4
5719,47,10,0.7,4.0
5720,43,11,0.67,3.9
5721,35,0,1.0,5.0
5722,40,12,0.64,3.8
5723,46,0,1.0,5.0
5724,37,14,0.58,3.5999999999999996
5725,32,10,0.7,4.0
5726,32,11,0.67,3.9
5727,46,13,0.61,3.7
5728,33,11,0.67,3.9
5729,48,17,0.5,3.3
5730,37,8,0.76,4.2
5731,46,3,0.91,4.7
5732,34,0,1.0,5.0
5733,40,2,0.94,4.8
5734,41,18,0.5,3.2
5735,44,16,0.52,3.4
5736,41,12,0.64,3.8
5737,36,11,0.67,3.9
5738,32,18,0.5,3.2
5739,39,19,0.5,3.0999999999999996
5740,45,17,0.5,3.3
5741,30,12,0.64,3.8
5742,40,16,0.52,3.4
5743,46,11,0.67,3.9
5744,43,13,0.61,3.7
5745,47,15,0.55,3.5
5746,41,3,0.91,4.7
5747,45,6,0.82,4.4
5748,37,0,1.0,5.0
5749,32,2,0.94,4.8
5750,40,14,0.58,3.5999999999999996
5751,44,12,0.64,3.8
5752,33,8,0.76,4.2
5753,45,1,0.97,4.9
5754,46,12,0.64,3.8
5755,43,12,0.64,3.8
5756,31,2,0.94,4.8
5757,44,1,0.97,4.9
5758,37,7,0.79,4.3
5759,42,0,1.0,5.0
5760,32,15,0.55,3.5
5761,33,8,0.76,4.2
5762,33,11,0.67,3.9
5763,33,5,0.85,4.5
5764,31,7,0.79,4.3
5765,42,2,0.94,4.8
5766,37,5,0.85,4.5
5767,38,3,0.91,4.7
5768,30,0,1.0,5.0
5769,30,7,0.79,4.3
5770,38,8,0.76,4.2
5771,40,8,0.76,4.2
5772,45,16,0.52,3.4
5773,33,0,1.0,5.0
5774,44,0,1.0,5.0
5775,36,0,1.0,5.0
5776,31,0,1.0,5.0
5777,39,0,1.0,5.0
5778,46,14,0.58,3.5999999999999996
5779,40,14,0.58,3.5999999999999996
5780,48,11,0.67,3.9
5781,39,2,0.94,4.8
5782,33,8,0.76,4.2
5783,42,17,0.5,3.3
5784,30,12,0.64,3.8
5785,36,13,0.61,3.7
5786,38,12,0.64,3.8
5787,30,5,0.85,4.5
5788,47,0,1.0,5.0
5789,47,18,0.5,3.2
5790,45,15,0.55,3.5
5791,45,2,0.94,4.8
5792,34,10,0.7,4.0
5793,43,20,0.5,3.0
5794,30,4,0.88,4.6
5795,35,0,1.0,5.0
5796,35,0,1.0,5.0
5797,41,5,0.85,4.5
5798,47,16,0.52,3.4
5799,38,17,0.5,3.3
5800,45,13,0.61,3.7
5801,44,6,0.82,4.4
5802,31,4,0.88,4.6
5803,34,13,0.61,3.7
5804,42,15,0.55,3.5
5805,48,14,0.58,3.5999999999999996
5806,30,16,0.52,3.4
5807,45,10,0.7,4.0
5808,36,8,0.76,4.2
5809,42,4,0.88,4.6
5810,45,14,0.58,3.5999999999999996
5811,41,2,0.94,4.8
5812,36,3,0.91,4.7
5813,43,12,0.64,3.8
5814,47,16,0.52,3.4
5815,48,10,0.7,4.0
5816,42,5,0.85,4.5
5817,31,15,0.55,3.5
5818,48,0,1.0,5.0
5819,33,8,0.76,4.2
5820,43,12,0.64,3.8
5821,31,0,1.0,5.0
5822,47,3,0.91,4.7
5823,48,2,0.94,4.8
5824,48,0,1.0,5.0
5825,33,9,0.73,4.1
5826,48,11,0.67,3.9
5827,32,14,0.58,3.5999999999999996
5828,37,15,0.55,3.5
5829,33,11,0.67,3.9
5830,32,14,0.58,3.5999999999999996
5831,34,16,0.52,3.4
5832,40,14,0.58,3.5999999999999996
5833,48,17,0.5,3.3
5834,48,3,0.91,4.7
5835,46,6,0.82,4.4
5836,31,11,0.67,3.9
5837,49,18,0.5,3.2
5838,38,9,0.73,4.1
5839,32,18,0.5,3.2
5840,39,12,0.64,3.8
5841,38,9,0.73,4.1
5842,49,6,0.82,4.4
5843,33,5,0.85,4.5
5844,36,4,0.88,4.6
5845,41,0,1.0,5.0
5846,40,1,0.97,4.9
5847,44,8,0.76,4.2
5848,49,7,0.79,4.3
5849,43,15,0.55,3.5
5850,36,3,0.91,4.7
5851,44,4,0.88,4.6
5852,43,17,0.5,3.3
5853,40,4,0.88,4.6
5854,39,9,0.73,4.1
5855,48,2,0.94,4.8
5856,32,8,0.76,4.2
5857,41,17,0.5,3.3
5858,42,4,0.88,4.6
5859,36,0,1.0,5.0
5860,41,7,0.79,4.3
5861,31,0,1.0,5.0
5862,30,6,0.82,4.4
5863,35,7,0.79,4.3
5864,48,7,0.79,4.3
5865,35,20,0.5,3.0
5866,42,11,0.67,3.9
5867,33,2,0.94,4.8
5868,43,3,0.91,4.7
5869,45,0,1.0,5.0
5870,31,15,0.55,3.5
5871,38,10,0.7,4.0
5872,42,15,0.55,3.5
5873,43,19,0.5,3.0999999999999996
5874,43,17,0.5,3.3
5875,34,9,0.73,4.1
5876,31,13,0.61,3.7
5877,34,13,0.61,3.7
5878,35,0,1.0,5.0
5879,31,11,0.67,3.9
5880,30,1,0.97,4.9
5881,45,0,1.0,5.0
5882,38,4,0.88,4.6
5883,43,0,1.0,5.0
5884,38,7,0.79,4.3
5885,34,17,0.5,3.3
5886,44,12,0.64,3.8
5887,39,0,1.0,5.0
5888,44,0,1.0,5.0
5889,46,3,0.91,4.7
5890,32,18,0.5,3.2
5891,37,4,0.88,4.6
5892,33,6,0.82,4.4
5893,40,1,0.97,4.9
5894,48,0,1.0,5.0
5895,43,14,0.58,3.5999999999999996
5896,47,5,0.85,4.5
5897,31,14,0.58,3.5999999999999996
5898,38,9,0.73,4.1
5899,39,7,0.79,4.3
5900,42,3,0.91,4.7
5901,48,10,0.7,4.0
5902,33,7,0.79,4.3
5903,45,14,0.58,3.5999999999999996
5904,41,2,0.94,4.8
5905,45,1,0.97,4.9
5906,46,5,0.85,4.5
5907,45,18,0.5,3.2
5908,36,12,0.64,3.8
5909,31,7,0.79,4.3
5910,38,13,0.61,3.7
5911,41,9,0.73,4.1
5912,42,0,1.0,5.0
5913,43,0,1.0,5.0
5914,41,17,0.5,3.3
5915,32,8,0.76,4.2
5916,45,15,0.55,3.5
5917,47,11,0.67,3.9
5918,32,13,0.61,3.7
5919,38,8,0.76,4.2
5920,44,6,0.82,4.4
5921,37,14,0.58,3.5999999999999996
5922,39,16,0.52,3.4
5923,32,10,0.7,4.0
5924,34,11,0.67,3.9
5925,35,0,1.0,5.0
5926,43,16,0.52,3.4
5927,48,20,0.5,3.0
5928,47,0,1.0,5.0
5929,36,1,0.97,4.9
5930,33,10,0.7,4.0
5931,32,16,0.52,3.4
5932,42,0,1.0,5.0
5933,33,8,0.76,4.2
5934,38,0,1.0,5.0
5935,35,9,0.73,4.1
5936,40,8,0.76,4.2
5937,38,0,1.0,5.0
5938,38,8,0.76,4.2
5939,48,7,0.79,4.3
5940,30,0,1.0,5.0
5941,33,13,0.61,3.7
5942,30,10,0.7,4.0
5943,42,14,0.58,3.5999999999999996
5944,45,0,1.0,5.0
5945,41,18,0.5,3.2
5946,30,9,0.73,4.1
5947,44,18,0.5,3.2
5948,34,0,1.0,5.0
5949,30,12,0.64,3.8
5950,46,2,0.94,4.8
5951,37,3,0.91,4.7
5952,37,3,0.91,4.7
5953,44,3,0.91,4.7
5954,41,0,1.0,5.0
5955,45,16,0.52,3.4
5956,47,1,0.97,4.9
5957,32,6,0.82,4.4
5958,33,11,0.67,3.9
5959,44,17,0.5,3.3
5960,43,14,0.58,3.5999999999999996
5961,30,10,0.7,4.0
5962,49,0,1.0,5.0
5963,46,2,0.94,4.8
5964,46,15,0.55,3.5
5965,47,15,0.55,3.5
5966,30,4,0.88,4.6
5967,31,2,0.94,4.8
5968,45,2,0.94,4.8
5969,43,15,0.55,3.5
5970,49,19,0.5,3.0999999999999996
5971,49,8,0.76,4.2
5972,47,10,0.7,4.0
5973,38,19,0.5,3.0999999999999996
5974,43,8,0.76,4.2
5975,42,13,0.61,3.7
5976,43,0,1.0,5.0
5977,48,9,0.73,4.1
5978,46,20,0.5,3.0
5979,37,1,0.97,4.9
5980,33,0,1.0,5.0
5981,38,20,0.5,3.0
5982,40,13,0.61,3.7
5983,36,8,0.76,4.2
5984,44,8,0.76,4.2
5985,47,2,0.94,4.8
5986,49,2,0.94,4.8
5987,34,14,0.58,3.5999999999999996
5988,45,20,0.5,3.0
5989,41,0,1.0,5.0
5990,46,16,0.52,3.4
5991,44,8,0.76,4.2
5992,48,7,0.79,4.3
5993,36,2,0.94,4.8
5994,41,10,0.7,4.0
5995,46,5,0.85,4.5
5996,36,14,0.58,3.5999999999999996
5997,40,4,0.88,4.6
5998,30,2,0.94,4.8
5999,46,1,0.97,4.9
6000,36,12,0.64,3.8
